date,visiting,home,visScore,homeScore,visHR,homeHR
20210802,PIT,MIL,2,6,0,1
20210802,PHI,WAS,7,5,1,2
20210802,BAL,NYA,7,1,4,0
20210802,SEA,TBA,8,2,1,1
20210802,ANA,TEX,1,4,0,0
20210802,CLE,TOR,5,2,1,1
20210803,SFN,ARI,1,3,1,0
20210803,MIN,CIN,7,5,2,3
20210803,CHN,COL,6,13,1,2
20210803,HOU,LAN,3,0,1,0
20210803,NYN,MIA,4,5,0,2
20210803,PIT,MIL,8,5,0,1
20210803,ATL,SLN,6,1,2,0
20210803,PHI,WAS,5,4,4,1
20210803,KCA,CHA,1,7,0,2
20210803,BOS,DET,2,4,1,1
20210803,BAL,NYA,1,13,0,2
20210803,SDN,OAK,8,1,1,1
20210803,SEA,TBA,4,2,2,1
20210803,ANA,TEX,11,3,1,1
20210803,CLE,TOR,2,7,0,2
20210804,SFN,ARI,7,1,2,0
20210804,MIN,CIN,5,6,1,1
20210804,CHN,COL,3,2,0,0
20210804,HOU,LAN,5,7,3,4
20210804,NYN,MIA,5,3,1,1
20210804,PIT,MIL,2,4,0,1
20210804,ATL,SLN,7,4,2,1
20210804,PHI,WAS,9,5,2,4
20210804,KCA,CHA,9,1,4,1
20210804,BOS,DET,4,1,3,1
20210804,BAL,NYA,3,10,1,1
20210804,SDN,OAK,4,5,0,1
20210804,SEA,TBA,3,4,0,1
20210804,ANA,TEX,2,1,1,0
20210804,CLE,TOR,6,8,2,1
20210805,SFN,ARI,5,4,0,0
20210805,PIT,CIN,4,7,0,3
20210805,CHN,COL,5,6,0,4
20210805,NYN,MIA,2,4,0,0
20210805,ATL,SLN,8,4,2,1
20210805,PHI,WAS,7,6,1,1
20210805,KCA,CHA,3,2,1,1
20210805,BOS,DET,1,8,0,1
20210805,MIN,HOU,5,3,0,2
20210805,SEA,NYA,3,5,2,1
20210805,ANA,TEX,5,0,1,0
20210805,CLE,TOR,0,3,0,1
20210806,WAS,ATL,4,8,0,0
20210806,CHA,CHN,8,6,2,2
20210806,PIT,CIN,0,10,0,3
20210806,MIA,COL,2,14,1,5
20210806,ANA,LAN,4,3,2,0
20210806,SFN,MIL,1,2,1,1
20210806,NYN,PHI,2,4,1,2
20210806,ARI,SDN,8,5,0,1
20210806,KCA,SLN,2,4,0,2
20210806,TBA,BAL,10,6,1,2
20210806,DET,CLE,1,6,0,0
20210806,MIN,HOU,5,4,1,2
20210806,SEA,NYA,2,3,0,0
20210806,TEX,OAK,1,4,0,1
20210806,BOS,TOR,4,12,1,1
20210807,WAS,ATL,3,2,1,1
20210807,CHA,CHN,4,0,2,0
20210807,PIT,CIN,3,11,1,3
20210807,MIA,COL,4,7,0,0
20210807,ANA,LAN,3,5,0,1
20210807,SFN,MIL,9,6,2,2
20210807,NYN,PHI,3,5,3,3
20210807,ARI,SDN,2,6,1,2
20210807,KCA,SLN,2,5,0,1
20210807,TBA,BAL,12,3,4,1
20210807,DET,CLE,2,1,0,1
20210807,MIN,HOU,0,4,0,1
20210807,SEA,NYA,4,5,1,2
20210807,TEX,OAK,3,12,1,2
20210807,BOS,TOR,0,1,0,1
20210807,BOS,TOR,2,1,1,0
20210808,WAS,ATL,4,5,0,2
20210808,CHA,CHN,9,3,4,0
20210808,PIT,CIN,2,3,1,0
20210808,MIA,COL,8,13,2,6
20210808,ANA,LAN,2,8,0,2
20210808,SFN,MIL,5,4,2,1
20210808,NYN,PHI,0,3,0,3
20210808,ARI,SDN,0,2,0,1
20210808,KCA,SLN,6,5,0,1
20210808,TBA,BAL,9,6,3,2
20210808,DET,CLE,5,7,1,2
20210808,MIN,HOU,7,5,3,1
20210808,SEA,NYA,2,0,0,0
20210808,TEX,OAK,3,6,1,1
20210808,BOS,TOR,8,9,0,2
20210809,MIA,SDN,3,8,1,1
20210809,CIN,CLE,3,9,0,3
20210809,NYA,KCA,8,6,1,0
20210809,CHA,MIN,11,1,4,1
20210810,CIN,ATL,2,3,1,1
20210810,MIL,CHN,4,2,3,0
20210810,MIL,CHN,6,3,0,1
20210810,WAS,NYN,7,8,1,0
20210810,LAN,PHI,5,0,2,0
20210810,SLN,PIT,4,1,2,1
20210810,MIA,SDN,5,6,0,0
20210810,ARI,SFN,7,8,1,1
20210810,ANA,TOR,6,3,0,0
20210810,DET,BAL,9,4,1,3
20210810,TBA,BOS,8,4,1,2
20210810,OAK,CLE,4,3,1,0
20210810,COL,HOU,0,5,0,0
20210810,NYA,KCA,4,8,1,2
20210810,CHA,MIN,3,4,2,1
20210810,TEX,SEA,5,4,2,2
20210810,TOR,ANA,4,0,0,0
20210811,CIN,ATL,6,8,2,2
20210811,MIL,CHN,10,0,1,0
20210811,LAN,PHI,8,2,2,0
20210811,SLN,PIT,4,0,0,0
20210811,MIA,SDN,7,0,3,0
20210811,ARI,SFN,2,7,0,4
20210811,TOR,ANA,10,2,4,1
20210811,DET,BAL,5,2,1,1
20210811,TBA,BOS,8,20,3,1
20210811,OAK,CLE,6,3,2,0
20210811,COL,HOU,1,5,0,0
20210811,NYA,KCA,5,2,0,0
20210811,CHA,MIN,0,1,0,1
20210811,TEX,SEA,1,2,0,0
20210812,SDN,ARI,3,12,0,1
20210812,CIN,ATL,12,3,5,1
20210812,MIL,CHN,17,4,5,2
20210812,WAS,NYN,1,4,0,1
20210812,WAS,NYN,4,5,0,2
20210812,LAN,PHI,1,2,0,1
20210812,SLN,PIT,7,6,2,3
20210812,COL,SFN,0,7,0,1
20210812,TOR,ANA,3,6,1,0
20210812,DET,BAL,6,4,3,2
20210812,TBA,BOS,8,1,2,0
20210812,NYA,CHA,8,9,4,4
20210812,OAK,CLE,17,0,2,0
20210812,TEX,SEA,1,3,1,2
20210813,SDN,ARI,2,3,1,2
20210813,CHN,MIA,10,14,4,3
20210813,LAN,NYN,6,5,1,0
20210813,CIN,PHI,6,1,3,0
20210813,COL,SFN,4,5,1,1
20210813,ATL,WAS,4,2,4,0
20210813,HOU,ANA,4,1,1,0
20210813,BAL,BOS,1,8,1,3
20210813,CLE,DET,7,4,3,2
20210813,SLN,KCA,6,0,3,0
20210813,TBA,MIN,10,4,4,1
20210813,TOR,SEA,2,3,0,1
20210813,OAK,TEX,6,8,1,2
20210814,SDN,ARI,0,7,0,1
20210814,CHN,MIA,4,5,0,1
20210814,LAN,NYN,2,1,1,1
20210814,CIN,PHI,1,6,1,2
20210814,MIL,PIT,4,14,2,1
20210814,MIL,PIT,6,0,2,0
20210814,COL,SFN,4,1,1,0
20210814,ATL,WAS,12,2,4,0
20210814,HOU,ANA,8,2,2,1
20210814,BAL,BOS,2,16,2,5
20210814,NYA,CHA,7,5,3,2
20210814,CLE,DET,4,6,0,1
20210814,SLN,KCA,9,4,1,0
20210814,TBA,MIN,0,12,0,4
20210814,TOR,SEA,3,9,1,3
20210814,OAK,TEX,8,3,5,0
20210815,SDN,ARI,8,2,3,1
20210815,CHN,MIA,1,4,1,2
20210815,LAN,NYN,14,4,5,0
20210815,CIN,PHI,7,4,2,0
20210815,MIL,PIT,2,1,0,0
20210815,COL,SFN,2,5,0,0
20210815,ATL,WAS,6,5,3,0
20210815,HOU,ANA,1,3,1,1
20210815,BAL,BOS,2,6,0,1
20210815,NYA,CHA,5,3,2,1
20210815,CLE,DET,11,0,1,0
20210815,SLN,KCA,7,2,2,1
20210815,TBA,MIN,4,5,2,0
20210815,TOR,SEA,8,3,4,1
20210815,OAK,TEX,4,7,2,3
20210816,CHN,CIN,5,14,0,3
20210816,SDN,COL,5,6,1,3
20210816,PIT,LAN,1,2,0,2
20210816,ATL,MIA,12,2,2,2
20210816,NYN,SFN,5,7,1,3
20210816,OAK,CHA,2,5,1,1
20210816,HOU,KCA,6,7,3,1
20210816,CLE,MIN,4,5,1,2
20210816,ANA,NYA,1,2,1,1
20210816,BAL,TBA,2,9,0,5
20210817,PHI,ARI,2,3,1,1
20210817,CHN,CIN,2,1,1,1
20210817,SDN,COL,3,7,3,2
20210817,PIT,LAN,3,4,0,0
20210817,ATL,MIA,2,0,1,0
20210817,NYN,SFN,2,3,1,2
20210817,MIL,SLN,2,0,0,0
20210817,TOR,WAS,6,12,1,2
20210817,OAK,CHA,0,9,0,2
20210817,ANA,DET,8,2,2,0
20210817,HOU,KCA,1,3,0,0
20210817,CLE,MIN,3,1,1,0
20210817,BOS,NYA,3,5,1,0
20210817,BOS,NYA,0,2,0,2
20210817,BAL,TBA,0,10,0,3
20210817,SEA,TEX,3,1,1,1
20210818,PHI,ARI,2,4,1,0
20210818,CHN,CIN,7,1,3,1
20210818,SDN,COL,5,7,2,2
20210818,PIT,LAN,0,9,0,4
20210818,ATL,MIA,11,9,1,1
20210818,NYN,SFN,6,2,1,0
20210818,MIL,SLN,6,4,3,0
20210818,TOR,WAS,5,8,4,3
20210818,OAK,CHA,2,3,1,0
20210818,ANA,DET,3,1,2,1
20210818,HOU,KCA,2,3,0,1
20210818,CLE,MIN,7,8,2,1
20210818,BOS,NYA,2,5,2,0
20210818,BAL,TBA,4,8,2,0
20210818,SEA,TEX,3,1,1,0
20210819,PHI,ARI,2,6,0,0
20210819,MIA,CIN,1,6,0,1
20210819,NYN,LAN,1,4,0,0
20210819,MIL,SLN,4,8,0,2
20210819,OAK,CHA,5,4,3,1
20210819,ANA,DET,13,10,2,3
20210819,HOU,KCA,6,3,0,1
20210819,MIN,NYA,5,7,2,2
20210819,BAL,TBA,2,7,1,1
20210819,SEA,TEX,9,8,2,2
20210820,KCA,CHN,6,2,5,1
20210820,MIA,CIN,3,5,1,2
20210820,ARI,COL,4,9,1,1
20210820,NYN,LAN,2,3,1,0
20210820,WAS,MIL,4,1,0,1
20210820,PHI,SDN,4,3,1,1
20210820,PIT,SLN,4,0,1,0
20210820,ATL,BAL,3,0,2,0
20210820,TEX,BOS,0,6,0,1
20210820,ANA,CLE,1,9,0,2
20210820,SEA,HOU,3,12,2,4
20210820,MIN,NYA,2,10,1,3
20210820,SFN,OAK,1,4,1,0
20210820,CHA,TBA,7,5,2,1
20210820,DET,TOR,4,1,0,1
20210821,KCA,CHN,4,2,0,1
20210821,MIA,CIN,4,7,0,1
20210821,ARI,COL,2,5,1,2
20210821,NYN,LAN,3,4,2,3
20210821,WAS,MIL,6,9,1,2
20210821,PHI,SDN,3,4,1,1
20210821,PIT,SLN,5,4,2,0
20210821,ATL,BAL,5,4,2,4
20210821,TEX,BOS,10,1,0,0
20210821,ANA,CLE,1,5,0,2
20210821,SEA,HOU,1,15,1,2
20210821,MIN,NYA,1,7,1,1
20210821,SFN,OAK,6,5,4,0
20210821,CHA,TBA,4,8,1,0
20210821,DET,TOR,0,3,0,2
20210822,KCA,CHN,9,1,0,0
20210822,MIA,CIN,1,3,0,3
20210822,ARI,COL,8,4,2,0
20210822,NYN,LAN,7,2,1,0
20210822,WAS,MIL,3,7,1,2
20210822,PHI,SDN,7,4,4,0
20210822,PIT,SLN,0,3,0,1
20210822,ATL,BAL,3,1,1,0
20210822,ANA,CLE,0,3,0,1
20210822,SEA,HOU,6,3,2,1
20210822,SFN,OAK,2,1,1,0
20210822,CHA,TBA,0,9,0,0
20210822,DET,TOR,5,3,1,0
20210823,NYA,ATL,5,1,1,1
20210823,COL,CHN,4,6,0,1
20210823,ARI,PIT,5,6,1,1
20210823,TEX,BOS,4,8,0,3
20210823,KCA,HOU,7,1,1,0
20210823,SEA,OAK,5,3,2,2
20210823,CHA,TOR,1,2,0,0
20210824,NYA,ATL,5,4,3,0
20210824,WAS,MIA,5,1,2,0
20210824,CIN,MIL,4,7,0,1
20210824,SFN,NYN,8,0,4,0
20210824,TBA,PHI,3,1,0,0
20210824,ARI,PIT,2,4,1,2
20210824,LAN,SDN,5,2,1,1
20210824,DET,SLN,4,3,2,0
20210824,ANA,BAL,14,8,1,3
20210824,MIN,BOS,9,11,2,4
20210824,TEX,CLE,7,3,2,2
20210824,KCA,HOU,0,4,0,0
20210824,SEA,OAK,5,1,0,0
20210824,CHA,TOR,5,2,1,1
20210825,COL,CHN,2,5,1,3
20210825,COL,CHN,13,10,3,1
20210825,WAS,MIA,3,4,2,1
20210825,CIN,MIL,1,4,1,0
20210825,SFN,NYN,3,2,1,0
20210825,TBA,PHI,7,4,2,2
20210825,ARI,PIT,5,2,2,0
20210825,LAN,SDN,5,3,2,1
20210825,DET,SLN,2,3,0,2
20210825,ANA,BAL,6,10,2,3
20210825,MIN,BOS,9,6,4,2
20210825,TEX,CLE,2,7,1,4
20210825,KCA,HOU,5,6,2,2
20210825,CHA,TOR,1,3,0,0
20210826,WAS,MIA,5,7,1,2
20210826,CIN,MIL,5,1,2,1
20210826,SFN,NYN,3,2,1,1
20210826,ARI,PHI,8,7,2,1
20210826,SLN,PIT,7,11,2,2
20210826,LAN,SDN,4,0,1,0
20210826,ANA,BAL,1,13,1,1
20210826,MIN,BOS,2,12,1,3
20210826,TEX,CLE,6,10,2,3
20210826,NYA,OAK,7,6,3,3
20210826,KCA,SEA,6,4,1,2
20210826,CHA,TOR,10,7,4,2
20210827,SFN,ATL,5,6,2,2
20210827,COL,LAN,4,2,3,2
20210827,CIN,MIA,6,0,2,0
20210827,WAS,NYN,2,1,0,1
20210827,ARI,PHI,6,7,2,2
20210827,SLN,PIT,4,3,1,0
20210827,SDN,ANA,5,0,0,0
20210827,TBA,BAL,6,3,1,2
20210827,CHN,CHA,13,17,4,2
20210827,BOS,CLE,4,3,1,2
20210827,TOR,DET,1,2,0,1
20210827,MIL,MIN,0,2,0,1
20210827,NYA,OAK,8,2,4,0
20210827,KCA,SEA,8,7,2,0
20210827,HOU,TEX,5,4,0,1
20210828,SFN,ATL,5,0,2,0
20210828,COL,LAN,2,5,0,1
20210828,CIN,MIA,1,6,0,1
20210828,WAS,NYN,3,5,0,3
20210828,ARI,PHI,0,7,0,2
20210828,SLN,PIT,13,0,1,0
20210828,SDN,ANA,2,10,0,2
20210828,TBA,BAL,4,3,1,0
20210828,CHN,CHA,7,0,3,0
20210828,BOS,CLE,5,3,2,1
20210828,TOR,DET,3,2,1,0
20210828,MIL,MIN,4,6,0,0
20210828,NYA,OAK,2,3,1,1
20210828,KCA,SEA,4,2,2,0
20210828,HOU,TEX,5,2,2,1
20210829,SFN,ATL,0,9,0,3
20210829,COL,LAN,5,0,1,0
20210829,CIN,MIA,1,2,0,1
20210829,WAS,NYN,4,9,3,2
20210829,ARI,PHI,4,7,0,0
20210829,SLN,PIT,3,4,1,1
20210829,TBA,BAL,12,8,4,3
20210829,CHN,CHA,1,13,1,5
20210829,BOS,CLE,5,7,3,2
20210829,TOR,DET,2,1,2,0
20210829,MIL,MIN,6,2,2,1
20210829,NYA,OAK,1,3,0,1
20210829,KCA,SEA,3,4,2,2
20210829,HOU,TEX,2,13,1,2
20210830,SDN,ARI,7,5,2,1
20210830,SLN,CIN,3,1,1,1
20210830,ATL,LAN,3,5,3,4
20210830,MIL,SFN,3,1,0,0
20210830,PHI,WAS,7,4,2,1
20210830,NYA,ANA,7,8,1,2
20210830,MIN,DET,3,2,1,1
20210830,HOU,SEA,4,3,0,2
20210830,BOS,TBA,1,6,1,1
20210830,COL,TEX,3,4,2,3
20210830,BAL,TOR,3,7,1,2
20210831,SDN,ARI,3,0,1,0
20210831,ATL,LAN,2,3,1,1
20210831,MIA,NYN,1,3,0,1
20210831,MIL,SFN,6,2,1,2
20210831,PHI,WAS,12,6,3,1
20210831,NYA,ANA,4,6,2,1
20210831,PIT,CHA,2,4,0,2
20210831,OAK,DET,9,3,3,3
20210831,CLE,KCA,7,2,3,0
20210831,CHN,MIN,3,1,2,0
20210831,HOU,SEA,0,4,0,1
20210831,BOS,TBA,5,8,1,1
20210831,COL,TEX,3,4,3,2
20210831,BAL,TOR,4,2,0,2
20210901,SDN,ARI,3,8,2,1
20210901,SLN,CIN,5,4,3,0
20210901,SLN,CIN,2,12,2,4
20210901,ATL,LAN,3,4,2,2
20210901,MIL,SFN,5,2,1,0
20210901,NYA,ANA,4,1,1,0
20210901,PIT,CHA,3,6,1,2
20210901,OAK,DET,6,8,1,3
20210901,CLE,KCA,5,3,1,1
20210901,CHN,MIN,3,0,1,0
20210901,HOU,SEA,0,1,0,0
20210901,BOS,TBA,3,2,1,1
20210901,COL,TEX,9,5,1,0
20210901,BAL,TOR,4,5,0,1
20210902,PIT,CHN,5,6,1,2
20210902,ATL,COL,6,5,2,1
20210902,MIA,NYN,3,4,1,1
20210902,MIL,SFN,1,5,0,2
20210902,PHI,WAS,7,6,0,2
20210902,OAK,DET,8,6,2,3
20210902,CLE,KCA,4,2,1,0
20210902,BOS,TBA,4,0,0,0
20210903,SEA,ARI,6,5,2,0
20210903,PIT,CHN,5,6,3,2
20210903,DET,CIN,15,5,5,2
20210903,ATL,COL,3,4,1,1
20210903,PHI,MIA,3,10,1,1
20210903,SLN,MIL,15,4,6,0
20210903,HOU,SDN,6,3,2,0
20210903,LAN,SFN,2,3,0,0
20210903,NYN,WAS,6,2,0,1
20210903,TEX,ANA,2,3,1,0
20210903,CLE,BOS,5,8,2,4
20210903,CHA,KCA,2,7,0,0
20210903,BAL,NYA,3,4,2,1
20210903,MIN,TBA,3,5,2,0
20210903,OAK,TOR,10,11,2,3
20210904,SEA,ARI,8,5,2,2
20210904,PIT,CHN,6,7,1,1
20210904,DET,CIN,4,7,1,1
20210904,ATL,COL,6,7,2,2
20210904,PHI,MIA,2,3,1,1
20210904,SLN,MIL,0,4,0,1
20210904,HOU,SDN,2,10,1,3
20210904,LAN,SFN,6,1,2,0
20210904,NYN,WAS,11,9,3,1
20210904,NYN,WAS,3,4,1,2
20210904,TEX,ANA,1,4,0,2
20210904,CLE,BOS,3,4,1,1
20210904,CHA,KCA,10,7,2,3
20210904,BAL,NYA,4,3,0,1
20210904,MIN,TBA,4,11,2,6
20210904,OAK,TOR,8,10,3,4
20210905,SEA,ARI,10,4,0,1
20210905,PIT,CHN,8,11,2,4
20210905,DET,CIN,4,1,0,0
20210905,ATL,COL,9,2,4,0
20210905,PHI,MIA,4,3,2,1
20210905,SLN,MIL,5,6,1,2
20210905,HOU,SDN,3,4,2,1
20210905,LAN,SFN,4,6,1,1
20210905,NYN,WAS,13,6,4,2
20210905,TEX,ANA,7,3,2,2
20210905,CLE,BOS,11,5,1,1
20210905,CHA,KCA,0,6,0,1
20210905,BAL,NYA,8,7,2,2
20210905,MIN,TBA,6,5,0,2
20210905,OAK,TOR,0,8,0,2
20210906,CIN,CHN,3,4,0,1
20210906,SFN,COL,10,5,4,3
20210906,PHI,MIL,12,0,6,0
20210906,DET,PIT,3,6,0,1
20210906,LAN,SLN,5,1,1,0
20210906,NYN,WAS,3,4,1,0
20210906,TEX,ANA,4,0,0,0
20210906,KCA,BAL,3,2,1,1
20210906,TBA,BOS,11,10,2,1
20210906,MIN,CLE,5,2,2,1
20210906,SEA,HOU,2,11,0,1
20210906,TOR,NYA,8,0,4,0
20210907,TEX,ARI,3,1,0,0
20210907,WAS,ATL,5,8,1,2
20210907,CIN,CHN,4,3,2,3
20210907,SFN,COL,12,3,1,0
20210907,NYN,MIA,9,4,2,0
20210907,PHI,MIL,0,10,0,1
20210907,DET,PIT,2,3,0,0
20210907,ANA,SDN,4,0,1,0
20210907,LAN,SLN,7,2,4,0
20210907,KCA,BAL,3,7,1,3
20210907,TBA,BOS,12,7,5,3
20210907,MIN,CLE,3,0,1,0
20210907,SEA,HOU,4,5,1,2
20210907,TOR,NYA,5,1,3,0
20210907,CHA,OAK,6,3,0,0
20210908,TEX,ARI,8,5,0,2
20210908,WAS,ATL,4,2,2,2
20210908,CIN,CHN,1,4,1,2
20210908,SFN,COL,7,4,1,1
20210908,NYN,MIA,1,2,1,0
20210908,PHI,MIL,3,4,1,1
20210908,DET,PIT,5,1,1,0
20210908,ANA,SDN,5,8,2,0
20210908,LAN,SLN,4,5,1,2
20210908,KCA,BAL,8,9,2,1
20210908,TBA,BOS,1,2,0,1
20210908,MIN,CLE,3,0,1,0
20210908,SEA,HOU,8,5,1,3
20210908,TOR,NYA,6,3,1,1
20210908,CHA,OAK,1,5,0,1
20210909,WAS,ATL,6,7,1,5
20210909,NYN,MIA,2,3,1,1
20210909,COL,PHI,4,3,2,1
20210909,LAN,SLN,1,2,0,1
20210909,KCA,BAL,6,0,2,0
20210909,MIN,CLE,1,4,1,3
20210909,TOR,NYA,6,4,3,3
20210909,CHA,OAK,1,3,0,0
20210910,MIA,ATL,2,6,1,0
20210910,SFN,CHN,6,1,2,1
20210910,SDN,LAN,0,3,0,1
20210910,NYA,NYN,3,10,2,1
20210910,COL,PHI,11,2,3,1
20210910,WAS,PIT,3,4,1,1
20210910,CIN,SLN,4,2,2,1
20210910,TOR,BAL,3,6,0,3
20210910,BOS,CHA,3,4,1,1
20210910,MIL,CLE,10,3,4,0
20210910,TBA,DET,4,10,0,3
20210910,ANA,HOU,5,10,2,0
20210910,KCA,MIN,6,4,2,2
20210910,TEX,OAK,5,10,0,0
20210910,ARI,SEA,4,5,2,3
20210911,MIA,ATL,6,4,3,0
20210911,SFN,CHN,15,4,2,0
20210911,SDN,LAN,4,5,1,1
20210911,NYA,NYN,8,7,4,2
20210911,COL,PHI,1,6,1,3
20210911,WAS,PIT,7,10,1,2
20210911,CIN,SLN,4,6,2,2
20210911,TOR,BAL,11,10,4,4
20210911,TOR,BAL,11,2,4,1
20210911,BOS,CHA,9,8,1,2
20210911,MIL,CLE,3,0,0,0
20210911,TBA,DET,7,2,1,1
20210911,ANA,HOU,4,2,1,0
20210911,KCA,MIN,2,9,0,5
20210911,TEX,OAK,8,6,3,3
20210911,ARI,SEA,7,3,1,2
20210912,MIA,ATL,3,5,1,3
20210912,SFN,CHN,6,5,1,1
20210912,SDN,LAN,0,8,0,3
20210912,NYA,NYN,6,7,2,3
20210912,COL,PHI,5,4,2,1
20210912,WAS,PIT,6,2,3,0
20210912,CIN,SLN,0,2,0,1
20210912,TOR,BAL,22,7,5,3
20210912,BOS,CHA,1,2,0,1
20210912,MIL,CLE,11,1,5,0
20210912,TBA,DET,7,8,2,2
20210912,ANA,HOU,1,3,1,1
20210912,KCA,MIN,5,3,1,0
20210912,TEX,OAK,4,3,0,2
20210912,ARI,SEA,5,4,1,3
20210913,ARI,LAN,1,5,0,1
20210913,SLN,NYN,7,0,1,0
20210913,SDN,SFN,1,9,0,4
20210913,MIA,WAS,3,0,0,0
20210913,MIN,NYA,5,6,3,2
20210913,BOS,SEA,4,5,3,1
20210913,HOU,TEX,15,1,5,0
20210913,TBA,TOR,1,8,1,2
20210914,COL,ATL,5,4,2,1
20210914,ARI,LAN,4,8,1,3
20210914,SLN,NYN,7,6,1,1
20210914,CHN,PHI,6,3,2,1
20210914,CIN,PIT,5,6,1,0
20210914,SDN,SFN,1,6,0,1
20210914,MIA,WAS,2,8,2,1
20210914,NYA,BAL,7,2,5,0
20210914,ANA,CHA,3,9,2,2
20210914,MIL,DET,0,1,0,0
20210914,OAK,KCA,7,10,0,3
20210914,CLE,MIN,3,1,1,0
20210914,CLE,MIN,3,6,0,1
20210914,BOS,SEA,8,4,3,0
20210914,HOU,TEX,1,8,0,3
20210914,TBA,TOR,2,0,2,0
20210915,COL,ATL,3,2,0,1
20210915,ARI,LAN,3,5,1,1
20210915,SLN,NYN,11,4,4,2
20210915,CHN,PHI,5,6,3,2
20210915,CIN,PIT,4,5,1,0
20210915,SDN,SFN,9,6,1,4
20210915,MIA,WAS,8,6,3,1
20210915,NYA,BAL,4,3,1,2
20210915,ANA,CHA,3,2,1,1
20210915,MIL,DET,1,4,0,1
20210915,OAK,KCA,12,10,1,1
20210915,CLE,MIN,12,3,3,1
20210915,BOS,SEA,9,4,1,0
20210915,HOU,TEX,7,2,3,0
20210915,TBA,TOR,3,6,2,1
20210916,CHN,PHI,8,17,2,1
20210916,CIN,PIT,1,0,0,0
20210916,SDN,SFN,7,4,1,1
20210916,NYA,BAL,2,3,1,1
20210916,ANA,CHA,9,3,2,0
20210916,OAK,KCA,7,2,0,1
20210916,DET,TBA,2,5,2,2
20210916,HOU,TEX,12,1,2,0
20210917,LAN,CIN,1,3,0,0
20210917,PIT,MIA,2,1,0,0
20210917,CHN,MIL,5,8,1,0
20210917,PHI,NYN,4,3,1,0
20210917,ATL,SFN,5,6,1,4
20210917,SDN,SLN,2,8,0,3
20210917,COL,WAS,9,8,3,1
20210917,OAK,ANA,5,4,0,1
20210917,BAL,BOS,1,7,1,1
20210917,ARI,HOU,3,4,1,1
20210917,SEA,KCA,6,2,2,1
20210917,CLE,NYA,0,8,0,5
20210917,DET,TBA,4,7,1,1
20210917,CHA,TEX,8,0,0,0
20210917,MIN,TOR,7,3,4,1
20210918,LAN,CIN,5,1,0,0
20210918,PIT,MIA,6,3,0,1
20210918,CHN,MIL,4,6,2,4
20210918,PHI,NYN,5,3,2,1
20210918,ATL,SFN,0,2,0,0
20210918,SDN,SLN,2,3,0,1
20210918,COL,WAS,6,0,2,0
20210918,OAK,ANA,3,1,1,0
20210918,BAL,BOS,3,9,2,1
20210918,ARI,HOU,6,4,1,1
20210918,SEA,KCA,1,8,0,1
20210918,CLE,NYA,11,3,4,2
20210918,DET,TBA,4,3,2,1
20210918,CHA,TEX,1,2,1,0
20210918,MIN,TOR,2,6,1,2
20210919,LAN,CIN,8,5,3,2
20210919,PIT,MIA,5,6,1,1
20210919,CHN,MIL,6,4,2,0
20210919,PHI,NYN,2,3,0,1
20210919,ATL,SFN,3,0,2,0
20210919,SDN,SLN,7,8,1,0
20210919,COL,WAS,0,3,0,1
20210919,OAK,ANA,3,2,2,0
20210919,BAL,BOS,6,8,0,1
20210919,ARI,HOU,6,7,1,3
20210919,SEA,KCA,7,1,3,0
20210919,CLE,NYA,11,1,2,1
20210919,DET,TBA,2,0,2,0
20210919,CHA,TEX,7,2,1,0
20210919,MIN,TOR,3,5,1,1
20210920,ATL,ARI,11,4,2,1
20210920,PIT,CIN,5,9,2,4
20210920,WAS,MIA,7,8,1,3
20210920,SLN,MIL,5,2,1,2
20210920,BAL,PHI,2,0,0,0
20210920,HOU,ANA,10,0,3,0
20210920,KCA,CLE,7,2,3,0
20210920,KCA,CLE,4,2,0,2
20210920,CHA,DET,3,4,0,0
20210920,TEX,NYA,3,4,1,1
20210920,SEA,OAK,4,2,0,0
20210920,TOR,TBA,4,6,3,2
20210921,ATL,ARI,6,1,3,0
20210921,MIN,CHN,9,5,1,2
20210921,PIT,CIN,6,2,1,0
20210921,LAN,COL,5,4,0,0
20210921,WAS,MIA,7,1,0,1
20210921,SLN,MIL,2,1,0,0
20210921,BAL,PHI,2,3,0,0
20210921,SFN,SDN,6,5,1,4
20210921,HOU,ANA,10,5,4,3
20210921,NYN,BOS,3,6,1,2
20210921,KCA,CLE,1,4,1,1
20210921,CHA,DET,3,5,0,0
20210921,TEX,NYA,1,7,0,3
20210921,SEA,OAK,5,2,1,2
20210921,TOR,TBA,4,2,1,0
20210922,ATL,ARI,9,2,3,1
20210922,MIN,CHN,5,4,2,0
20210922,LAN,COL,5,10,1,2
20210922,WAS,MIA,7,5,3,2
20210922,SLN,MIL,10,2,2,1
20210922,BAL,PHI,3,4,0,1
20210922,SFN,SDN,8,6,0,1
20210922,HOU,ANA,9,5,2,0
20210922,NYN,BOS,5,12,1,2
20210922,TEX,NYA,3,7,0,1
20210922,SEA,OAK,4,1,2,1
20210922,TOR,TBA,1,7,0,1
20210923,ATL,ARI,4,6,1,1
20210923,WAS,CIN,3,2,2,0
20210923,LAN,COL,7,5,1,1
20210923,SLN,MIL,8,5,2,2
20210923,PIT,PHI,6,12,2,3
20210923,SFN,SDN,6,7,2,2
20210923,HOU,ANA,2,3,1,0
20210923,TEX,BAL,0,3,0,2
20210923,CHA,CLE,7,2,4,2
20210923,CHA,CLE,3,5,0,1
20210923,TOR,MIN,2,7,1,1
